# Simulation     CPU Time      Wallclock      TQ Time       PF Time      Diff Time      ATC Time     List Time     Seed Time   Enthalpy Time  Volume Time    Stress Time   Temp1d Time    Temp Time     Flow Time  Expansion Time
#  time [s]        [s]         Time [s]         [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]          [s]
  16.20591      15.95312      16.10600      0.000000      6.525000      0.000000      0.000000      8.062000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.30878      16.03125      16.18400      0.000000      6.572000      0.000000      0.000000      8.062000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.40104      16.09375      16.24700      0.000000      6.604000      0.000000      0.000000      8.093000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.50660      16.15625      16.30900      0.000000      6.635000      0.000000      0.000000      8.124000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.60480      16.20312      16.35600      0.000000      6.666000      0.000000      0.000000      8.140000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.71185      16.25000      16.41900      0.000000      6.697000      0.000000      0.000000      8.156000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.80070      16.31250      16.48100      0.000000      6.728000      0.000000      0.000000      8.187000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  16.90829      16.37500      16.54400      0.000000      6.760000      0.000000      0.000000      8.218000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.01434      16.45312      16.62200      0.000000      6.775000      0.000000      0.000000      8.281000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.10553      16.50000      16.66900      0.000000      6.791000      0.000000      0.000000      8.312000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.20713      16.56250      16.73100      0.000000      6.806000      0.000000      0.000000      8.359000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.30260      16.60938      16.77800      0.000000      6.806000      0.000000      0.000000      8.406000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.40211      16.67188      16.84100      0.000000      6.853000      0.000000      0.000000      8.406000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.50826      16.73438      16.90300      0.000000      6.899000      0.000000      0.000000      8.422000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.60351      16.79688      16.96600      0.000000      6.962000      0.000000      0.000000      8.422000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.71132      16.87500      17.04400      0.000000      6.978000      0.000000      0.000000      8.484000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.80258      16.92188      17.09100      0.000000      7.025000      0.000000      0.000000      8.484000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  17.90851      17.00000      17.16900      0.000000      7.025000      0.000000      0.000000      8.547000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.01307      17.04688      17.21600      0.000000      7.072000      0.000000      0.000000      8.547000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.11772      17.10938      17.27800      0.000000      7.103000      0.000000      0.000000      8.578000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.20111      17.14062      17.30900      0.000000      7.134000      0.000000      0.000000      8.578000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.30028      17.20312      17.37200      0.000000      7.166000      0.000000      0.000000      8.593000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.40478      17.29688      17.46600      0.000000      7.182000      0.000000      0.000000      8.639000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.51786      17.34375      17.51300      0.000000      7.229000      0.000000      0.000000      8.639000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.61419      17.39062      17.55900      0.000000      7.275000      0.000000      0.000000      8.639000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.70169      17.45312      17.62200      0.000000      7.323000      0.000000      0.000000      8.654000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.80265      17.51562      17.68400      0.000000      7.353000      0.000000      0.000000      8.670000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  18.90819      17.59375      17.76300      0.000000      7.385000      0.000000      0.000000      8.717000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.00134      17.65625      17.82500      0.000000      7.447000      0.000000      0.000000      8.717000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.10067      17.71875      17.90300      0.000000      7.463000      0.000000      0.000000      8.763000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.21270      17.78125      17.96600      0.000000      7.495000      0.000000      0.000000      8.778000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.31612      17.84375      18.02800      0.000000      7.541000      0.000000      0.000000      8.794000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.40474      17.89062      18.09100      0.000000      7.572000      0.000000      0.000000      8.826000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.50913      17.95312      18.15300      0.000000      7.603000      0.000000      0.000000      8.841000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.60632      18.00000      18.20000      0.000000      7.650000      0.000000      0.000000      8.841000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.70658      18.04688      18.26300      0.000000      7.681000      0.000000      0.000000      8.857000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.81345      18.09375      18.30900      0.000000      7.712000      0.000000      0.000000      8.872000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  19.90528      18.14062      18.35600      0.000000      7.759000      0.000000      0.000000      8.872000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
